patientid	celltype	predicted_proportion	class	true_proportion	sample_size
sc5rJUQ042	Epithelial cells	0.0700506104875781	s3 15000	0.0703336339044184	15000
sc5rJUQ042	Mesenchymal cells	0.239466428899213	s3 15000	0.132100991884581	15000
sc5rJUQ042	Myeloid cells	0.0548700257326053	s3 15000	0.0351668169522092	15000
sc5rJUQ042	Myoepithelial cells	0	s3 15000	0.0405770964833183	15000
sc5rJUQ042	T cells	0.496173664773131	s3 15000	0.540577096483318	15000
sc5rJUQ043	B cells	0	s3 15000	0.0666666666666667	15000
sc5rJUQ043	Cycling cells	0	s3 15000	0	15000
sc5rJUQ043	Endothelial cells	0.155540928359454	s3 15000	0.116666666666667	15000
sc5rJUQ043	Epithelial cells	0.014578504243123	s3 15000	0.0666666666666667	15000
sc5rJUQ043	Mesenchymal cells	0.271767589259416	s3 15000	0.0833333333333333	15000
sc5rJUQ043	Myeloid cells	0.0205100718077852	s3 15000	0	15000
sc5rJUQ043	Myoepithelial cells	0.0149378021625823	s3 15000	0.183333333333333	15000
sc5rJUQ043	T cells	0.52266510416764	s3 15000	0.483333333333333	15000
sc5rJUQ045	B cells	0	s3 15000	0.00847457627118644	15000
sc5rJUQ045	Cycling cells	0.235448035891737	s3 15000	0.111864406779661	15000
sc5rJUQ045	Endothelial cells	0.0790132936612058	s3 15000	0.0322033898305085	15000
sc5rJUQ045	Epithelial cells	0.0387986511097957	s3 15000	0.391525423728814	15000
sc5rJUQ045	Mesenchymal cells	0.215908115239383	s3 15000	0.0983050847457627	15000
sc5rJUQ045	Myeloid cells	0.164204067454864	s3 15000	0.0898305084745763	15000
sc5rJUQ045	Myoepithelial cells	0.0984091039804508	s3 15000	0.135593220338983	15000
sc5rJUQ045	T cells	0.168218732662564	s3 15000	0.132203389830508	15000
sc5rJUQ046	B cells	0.0824137732665577	s3 15000	0.0566343042071198	15000
sc5rJUQ046	Cycling cells	0.0514301606719643	s3 15000	0.0420711974110032	15000
sc5rJUQ046	Endothelial cells	0.124546681455354	s3 15000	0.0889967637540453	15000
sc5rJUQ046	Epithelial cells	0.0198202436403623	s3 15000	0.127831715210356	15000
sc5rJUQ046	Mesenchymal cells	0.0835653426056687	s3 15000	0.029126213592233	15000
sc5rJUQ046	Myeloid cells	0.0692708393592124	s3 15000	0.0631067961165049	15000
sc5rJUQ046	Myoepithelial cells	0.0583064369926379	s3 15000	0.058252427184466	15000
sc5rJUQ046	T cells	0.510646522008243	s3 15000	0.533980582524272	15000
sc5rJUQ050	B cells	0.0240619485671437	s3 15000	0.0333333333333333	15000
sc5rJUQ050	Cycling cells	0.0182047806856311	s3 15000	0.00990990990990991	15000
sc5rJUQ050	Endothelial cells	0.00852408029584249	s3 15000	0.0108108108108108	15000
sc5rJUQ050	Epithelial cells	0.0202088101178559	s3 15000	0.0684684684684685	15000
sc5rJUQ050	Mesenchymal cells	0.770249533176127	s3 15000	0.530630630630631	15000
sc5rJUQ050	Myeloid cells	0.0837362372956248	s3 15000	0.105405405405405	15000
sc5rJUQ050	Myoepithelial cells	0	s3 15000	0.0648648648648649	15000
sc5rJUQ050	T cells	0.0750146098617753	s3 15000	0.176576576576577	15000
sc5rJUQ051	B cells	0	s3 15000	0.0569852941176471	15000
sc5rJUQ051	Cycling cells	0	s3 15000	0.00367647058823529	15000
sc5rJUQ051	Endothelial cells	0.0241610158025566	s3 15000	0.0220588235294118	15000
sc5rJUQ051	Epithelial cells	0.00539615168325976	s3 15000	0.00367647058823529	15000
sc5rJUQ051	Mesenchymal cells	0.00418102883898862	s3 15000	0.00367647058823529	15000
sc5rJUQ051	Myeloid cells	0.303403632147203	s3 15000	0.295955882352941	15000
sc5rJUQ051	Myoepithelial cells	0.0255940454424761	s3 15000	0.00919117647058824	15000
sc5rJUQ051	T cells	0.637264126085516	s3 15000	0.604779411764706	15000
sc5rJUQ053	B cells	0.142027009439071	s3 15000	0.0927109974424552	15000
sc5rJUQ053	Cycling cells	0.0617866000905495	s3 15000	0.0447570332480818	15000
sc5rJUQ053	Endothelial cells	0.0127785359958797	s3 15000	0.0140664961636829	15000
sc5rJUQ053	Epithelial cells	0.0441428487961959	s3 15000	0.132992327365729	15000
sc5rJUQ053	Mesenchymal cells	0.114168101472708	s3 15000	0.0517902813299233	15000
sc5rJUQ053	Myeloid cells	0.103822064403067	s3 15000	0.0703324808184143	15000
sc5rJUQ053	Myoepithelial cells	0.0223563852530473	s3 15000	0.0524296675191816	15000
sc5rJUQ053	T cells	0.498918454549481	s3 15000	0.540920716112532	15000
sc5rJUQ058	B cells	0.00219320155265034	s3 15000	0.0368421052631579	15000
sc5rJUQ058	Cycling cells	0.0153036252357062	s3 15000	0.0157894736842105	15000
sc5rJUQ058	Endothelial cells	0.00882781523288212	s3 15000	0.0210526315789474	15000
sc5rJUQ058	Epithelial cells	0.00965102454569297	s3 15000	0.0368421052631579	15000
sc5rJUQ058	Mesenchymal cells	0.0148986511753629	s3 15000	0.0157894736842105	15000
sc5rJUQ058	Myeloid cells	0.219913755005606	s3 15000	0.210526315789474	15000
sc5rJUQ058	Myoepithelial cells	0.0393800880342405	s3 15000	0.0105263157894737	15000
sc5rJUQ058	T cells	0.68983183921786	s3 15000	0.652631578947369	15000
sc5rJUQ060	B cells	0.0999168121095529	s3 15000	0.175257731958763	15000
sc5rJUQ060	Cycling cells	0.0152729276572303	s3 15000	0.00579896907216495	15000
sc5rJUQ060	Endothelial cells	0.0116279913010716	s3 15000	0.00515463917525773	15000
sc5rJUQ060	Epithelial cells	0.00142925369804759	s3 15000	0.00579896907216495	15000
sc5rJUQ060	Mesenchymal cells	0.0158897463168484	s3 15000	0.00644329896907216	15000
sc5rJUQ060	Myeloid cells	0.0197290648803813	s3 15000	0.014819587628866	15000
sc5rJUQ060	Myoepithelial cells	0.00767045283749892	s3 15000	0.00322164948453608	15000
sc5rJUQ060	T cells	0.828463751199369	s3 15000	0.783505154639175	15000
sc5rJUQ064	B cells	0	s3 15000	0.00521920668058455	15000
sc5rJUQ064	Cycling cells	0	s3 15000	0.0918580375782881	15000
sc5rJUQ064	Endothelial cells	0.145881394002749	s3 15000	0.046972860125261	15000
sc5rJUQ064	Epithelial cells	0.310832013268508	s3 15000	0.661795407098121	15000
sc5rJUQ064	Mesenchymal cells	0.280126387667708	s3 15000	0.0511482254697286	15000
sc5rJUQ064	Myeloid cells	0.191543319790917	s3 15000	0.0396659707724426	15000
sc5rJUQ064	Myoepithelial cells	0.0221633469966396	s3 15000	0.0292275574112735	15000
sc5rJUQ064	T cells	0.0494535382734786	s3 15000	0.0741127348643006	15000
scrJUQ059	B cells	0.0647254067946945	s3 15000	0.0370799536500579	15000
scrJUQ059	Cycling cells	0.103523323674411	s3 15000	0.0660486674391657	15000
scrJUQ059	Endothelial cells	0.00773592092856866	s3 15000	0.00463499420625724	15000
scrJUQ059	Epithelial cells	0	s3 15000	0.0405561993047509	15000
scrJUQ059	Mesenchymal cells	0.00200471608184603	s3 15000	0.00231749710312862	15000
scrJUQ059	Myeloid cells	0.189257219010919	s3 15000	0.275782155272306	15000
scrJUQ059	Myoepithelial cells	0	s3 15000	0.00579374275782155	15000
scrJUQ059	T cells	0.63275341350956	s3 15000	0.567786790266512	15000
scrJUQ068	B cells	0.0907644702196445	s3 15000	0.0425020048115477	15000
scrJUQ068	Cycling cells	0.0519221254379301	s3 15000	0.0505212510024058	15000
scrJUQ068	Endothelial cells	0.00187227673983606	s3 15000	0.00641539695268645	15000
scrJUQ068	Epithelial cells	0.374258428631338	s3 15000	0.316760224538893	15000
scrJUQ068	Mesenchymal cells	0.0334544774695855	s3 15000	0.00962309542902967	15000
scrJUQ068	Myeloid cells	0.14728784072005	s3 15000	0.185244587008821	15000
scrJUQ068	Myoepithelial cells	0.124370841484728	s3 15000	0.105052125100241	15000
scrJUQ068	T cells	0.176069539296888	s3 15000	0.283881315156375	15000
scrJUQ070	B cells	0.00144101030130233	s3 15000	0.0185185185185185	15000
scrJUQ070	Cycling cells	0.00765981822501766	s3 15000	0.0493827160493827	15000
scrJUQ070	Endothelial cells	0.100712045090186	s3 15000	0.0864197530864198	15000
scrJUQ070	Epithelial cells	0.453010773139722	s3 15000	0.308641975308642	15000
scrJUQ070	Mesenchymal cells	0.142269999509215	s3 15000	0.0308641975308642	15000
scrJUQ070	Myeloid cells	0.0349326668881696	s3 15000	0.0246913580246914	15000
scrJUQ070	Myoepithelial cells	0.0479129700828775	s3 15000	0.111111111111111	15000
scrJUQ070	T cells	0.21206071676351	s3 15000	0.37037037037037	15000
scrJUQ072	B cells	0.0739774625697763	s3 15000	0.148936170212766	15000
scrJUQ072	Cycling cells	0.0447179926881634	s3 15000	0.0425531914893617	15000
scrJUQ072	Endothelial cells	0.0676357942415655	s3 15000	0.0531914893617021	15000
scrJUQ072	Epithelial cells	0.0447449826044472	s3 15000	0.0851063829787234	15000
scrJUQ072	Mesenchymal cells	0.350083017049517	s3 15000	0.117021276595745	15000
scrJUQ072	Myeloid cells	0.0632141460543775	s3 15000	0.0638297872340426	15000
scrJUQ072	Myoepithelial cells	0.0254415511782	s3 15000	0.0106382978723404	15000
scrJUQ072	T cells	0.330185053613953	s3 15000	0.478723404255319	15000
CID3946	B cells	0.00877274238126502	s1 5000	0.00595238095238095	5000
CID3946	Cycling cells	0	s1 5000	0	5000
CID3946	Endothelial cells	0.192791632717872	s1 5000	0.0892857142857143	5000
CID3946	Epithelial cells	0	s1 5000	0	5000
CID3946	Mesenchymal cells	0.337609361063335	s1 5000	0.31547619047619	5000
CID3946	Myeloid cells	0.202164183836753	s1 5000	0.160714285714286	5000
CID3946	Myoepithelial cells	0.0227651338395697	s1 5000	0.30952380952381	5000
CID3946	T cells	0.235896946161206	s1 5000	0.119047619047619	5000
CID44041	B cells	0.0111505588483375	s1 5000	0.0880939668980246	5000
CID44041	Cycling cells	0.0356945318939659	s1 5000	0	5000
CID44041	Endothelial cells	0.0997051123524925	s1 5000	0.0640683395621997	5000
CID44041	Epithelial cells	0.0788942908388707	s1 5000	0.0581954084356647	5000
CID44041	Mesenchymal cells	0.441084806095444	s1 5000	0.328884143085958	5000
CID44041	Myeloid cells	0.0933592188309461	s1 5000	0.0507207688200747	5000
CID44041	Myoepithelial cells	0.0314022117360862	s1 5000	0.0576615056059797	5000
CID44041	T cells	0.208709269403857	s1 5000	0.352375867592098	5000
CID4465	B cells	0.52655317158533	s1 5000	0.125641025641026	5000
CID4465	Cycling cells	0.115917011424661	s1 5000	0.141025641025641	5000
CID4465	Endothelial cells	0.119804034178377	s1 5000	0.194871794871795	5000
CID4465	Epithelial cells	0.0597652839591582	s1 5000	0.112820512820513	5000
CID4465	Mesenchymal cells	0.140467957516348	s1 5000	0.207692307692308	5000
CID4465	Myeloid cells	0.0374925413361248	s1 5000	0.158974358974359	5000
CID4465	Myoepithelial cells	0	s1 5000	0.0487179487179487	5000
CID4465	T cells	0	s1 5000	0.0102564102564103	5000
CID4495	B cells	0.0852184987273397	s1 5000	0.197131965874024	5000
CID4495	Cycling cells	0.0975639696783355	s1 5000	0.0495552731893266	5000
CID4495	Endothelial cells	0.0300398457600086	s1 5000	0.01143583227446	5000
CID4495	Epithelial cells	0.00837260131535303	s1 5000	0.123978943546923	5000
CID4495	Mesenchymal cells	0.026340286948608	s1 5000	0.0192412416046469	5000
CID4495	Myeloid cells	0.246453008780084	s1 5000	0.0874931929569795	5000
CID4495	Myoepithelial cells	0.0237449853687884	s1 5000	0.0194227627518606	5000
CID4495	T cells	0.482266803421482	s1 5000	0.491740787801779	5000
CID44971	B cells	0.00454974162297901	s1 5000	0.0631900798369288	5000
CID44971	Cycling cells	0.0680465295039398	s1 5000	0.0315950399184644	5000
CID44971	Endothelial cells	0.0311114491399431	s1 5000	0.0253100050959742	5000
CID44971	Epithelial cells	0.050826574984221	s1 5000	0.0706641753015118	5000
CID44971	Mesenchymal cells	0.112154495812818	s1 5000	0.083743842364532	5000
CID44971	Myeloid cells	0.124371692717774	s1 5000	0.0701545778834721	5000
CID44971	Myoepithelial cells	0.0629853808230978	s1 5000	0.0225921521997622	5000
CID44971	T cells	0.545954135395227	s1 5000	0.632750127399355	5000
CID44991	B cells	0.22391576820369	s1 5000	0.346837536171972	5000
CID44991	Cycling cells	0.32440683212112	s1 5000	0.0640760644894584	5000
CID44991	Endothelial cells	0.0267924806956846	s1 5000	0.00950806118230674	5000
CID44991	Epithelial cells	0.0993057255876523	s1 5000	0.230260438197602	5000
CID44991	Mesenchymal cells	0.154541119496622	s1 5000	0.0876395204630012	5000
CID44991	Myeloid cells	0.0983035241742169	s1 5000	0.0549813972715998	5000
CID44991	Myoepithelial cells	0	s1 5000	0.0132286068623398	5000
CID44991	T cells	0.0727345497210135	s1 5000	0.19346837536172	5000
CID4513	B cells	0	s1 5000	0.00975725844835793	5000
CID4513	Cycling cells	0.0562032611401068	s1 5000	0.0368871965730605	5000
CID4513	Endothelial cells	0.0312856845695321	s1 5000	0.0157068062827225	5000
CID4513	Epithelial cells	0	s1 5000	0.0559257496430271	5000
CID4513	Mesenchymal cells	0.00730062236677419	s1 5000	0.0264159923845788	5000
CID4513	Myeloid cells	0.642673815480351	s1 5000	0.559019514516897	5000
CID4513	Myoepithelial cells	0.0423503783811905	s1 5000	0.0152308424559733	5000
CID4513	T cells	0.220186238062045	s1 5000	0.281056639695383	5000
CID4515	B cells	0.157581583585788	s1 5000	0.239249771271729	5000
CID4515	Cycling cells	0.0168147353633003	s1 5000	0.0626715462031107	5000
CID4515	Endothelial cells	0.0647199323614012	s1 5000	0.0448307410795974	5000
CID4515	Epithelial cells	0.286927911052397	s1 5000	0.205855443732845	5000
CID4515	Mesenchymal cells	0.13835264098183	s1 5000	0.0590118938700823	5000
CID4515	Myeloid cells	0.158254479816792	s1 5000	0.183440073193047	5000
CID4515	Myoepithelial cells	0.0909804579728117	s1 5000	0.0480329368709973	5000
CID4515	T cells	0.0863682588656798	s1 5000	0.156907593778591	5000
CID4523	B cells	0	s1 5000	0.005	5000
CID4523	Cycling cells	0.381375809190731	s1 5000	0.176	5000
CID4523	Endothelial cells	0.00024512927376872	s1 5000	0.002	5000
CID4523	Epithelial cells	0.141524798219502	s1 5000	0.388	5000
CID4523	Mesenchymal cells	0.0606422236840309	s1 5000	0.025	5000
CID4523	Myeloid cells	0.159798104476346	s1 5000	0.189	5000
CID4523	Myoepithelial cells	0.0757106368720827	s1 5000	0.072	5000
CID4523	T cells	0.180703298283538	s1 5000	0.143	5000
GSM3099846	B cells	0.00027012451355506	s1 5000	0.00382803297997644	5000
GSM3099846	Cycling cells	0.00542783649898538	s1 5000	0.0574204946996466	5000
GSM3099846	Endothelial cells	0	s1 5000	0.00500588928150766	5000
GSM3099846	Epithelial cells	0.734433961003807	s1 5000	0.557126030624264	5000
GSM3099846	Mesenchymal cells	0	s1 5000	0.037396937573616	5000
GSM3099846	Myeloid cells	0.0233379347424424	s1 5000	0.00441696113074205	5000
GSM3099846	Myoepithelial cells	0.231824696689097	s1 5000	0.277385159010601	5000
GSM3099846	T cells	0.0047054465521137	s1 5000	0.0574204946996466	5000
GSM3099847	B cells	5.802768015488e-05	s1 5000	0.0033167495854063	5000
GSM3099847	Cycling cells	0.00546278347101329	s1 5000	0.0776119402985075	5000
GSM3099847	Endothelial cells	0	s1 5000	0.0066334991708126	5000
GSM3099847	Epithelial cells	0.280146233915793	s1 5000	0.321393034825871	5000
GSM3099847	Mesenchymal cells	0	s1 5000	0.0733001658374793	5000
GSM3099847	Myeloid cells	0.00335541021584137	s1 5000	0	5000
GSM3099847	Myoepithelial cells	0.709826330711687	s1 5000	0.469651741293532	5000
GSM3099847	T cells	0.00115121400551116	s1 5000	0.0480928689883914	5000
GSM3099848	B cells	5.523100894472e-05	s1 5000	0.00293685756240822	5000
GSM3099848	Cycling cells	0.0440794347622324	s1 5000	0.0986784140969163	5000
GSM3099848	Endothelial cells	0	s1 5000	0.00440528634361234	5000
GSM3099848	Epithelial cells	0.290234567176886	s1 5000	0.370337738619677	5000
GSM3099848	Mesenchymal cells	0	s1 5000	0.0437591776798825	5000
GSM3099848	Myeloid cells	0.00643565728704952	s1 5000	0	5000
GSM3099848	Myoepithelial cells	0.659195109764888	s1 5000	0.430249632892805	5000
GSM3099848	T cells	0	s1 5000	0.049632892804699	5000
GSM3099849	B cells	0	s1 5000	0.00275229357798165	5000
GSM3099849	Cycling cells	0.0468656782033713	s1 5000	0.141590214067278	5000
GSM3099849	Endothelial cells	0	s1 5000	0.000611620795107034	5000
GSM3099849	Epithelial cells	0.747578329716024	s1 5000	0.651070336391437	5000
GSM3099849	Mesenchymal cells	0	s1 5000	0.0107033639143731	5000
GSM3099849	Myeloid cells	0.00176559006125192	s1 5000	0	5000
GSM3099849	Myoepithelial cells	0.203790402019353	s1 5000	0.143730886850153	5000
GSM3099849	T cells	0	s1 5000	0.0495412844036697	5000
GSM5022599	B cells	0.0118340557047717	s1 5000	0.00855614973262032	5000
GSM5022599	Cycling cells	0.126178092611344	s1 5000	0.0784313725490196	5000
GSM5022599	Endothelial cells	0.15983901575293	s1 5000	0.144385026737968	5000
GSM5022599	Epithelial cells	0.579384958478	s1 5000	0.449554367201426	5000
GSM5022599	Mesenchymal cells	0.0636870955308909	s1 5000	0.123707664884135	5000
GSM5022599	Myeloid cells	0.0158254060414364	s1 5000	0.0331550802139037	5000
GSM5022599	Myoepithelial cells	0.0350468107345096	s1 5000	0.0445632798573975	5000
GSM5022599	T cells	0.00820456514611805	s1 5000	0.117647058823529	5000
GSM5022600	B cells	0.00034035717271315	s1 5000	0.00126903553299492	5000
GSM5022600	Cycling cells	0.0109696366091489	s1 5000	0.0444162436548223	5000
GSM5022600	Endothelial cells	0.0440481813060611	s1 5000	0.0520304568527919	5000
GSM5022600	Epithelial cells	0.756845896181198	s1 5000	0.454314720812183	5000
GSM5022600	Mesenchymal cells	0.0553970586076167	s1 5000	0.0799492385786802	5000
GSM5022600	Myeloid cells	0.0257700878873087	s1 5000	0.0368020304568528	5000
GSM5022600	Myoepithelial cells	0.0374167794428928	s1 5000	0.0253807106598985	5000
GSM5022600	T cells	0.0692120027930606	s1 5000	0.305837563451777	5000
GSM5022601	B cells	0.027423970024586	s1 5000	0.00614383809179617	5000
GSM5022601	Cycling cells	0.0180081200724364	s1 5000	0.0552945428261655	5000
GSM5022601	Endothelial cells	0.341328732015849	s1 5000	0.190820383086375	5000
GSM5022601	Epithelial cells	0.459476518081535	s1 5000	0.317311167329237	5000
GSM5022601	Mesenchymal cells	0.0874600169152398	s1 5000	0.222262378026744	5000
GSM5022601	Myeloid cells	0.0190564898382159	s1 5000	0.0393928442356343	5000
GSM5022601	Myoepithelial cells	0.0208824513553043	s1 5000	0.0527647271413083	5000
GSM5022601	T cells	0.0263637016968336	s1 5000	0.116010119262739	5000
GSM5022602	B cells	0.0246931995482855	s1 5000	0.0046242774566474	5000
GSM5022602	Cycling cells	0.0624242692996561	s1 5000	0.0838150289017341	5000
GSM5022602	Endothelial cells	0.172641525972399	s1 5000	0.101734104046243	5000
GSM5022602	Epithelial cells	0.632109631253839	s1 5000	0.467630057803468	5000
GSM5022602	Mesenchymal cells	0.0932101948020985	s1 5000	0.160115606936416	5000
GSM5022602	Myeloid cells	0.00973534124474174	s1 5000	0.0473988439306358	5000
GSM5022602	Myoepithelial cells	0.00518583787898031	s1 5000	0.0508670520231214	5000
GSM5022602	T cells	0	s1 5000	0.0838150289017341	5000
GSM5022603	B cells	0.014654058033619	s1 5000	0.00746825989544436	5000
GSM5022603	Cycling cells	0.160632032308849	s1 5000	0.0653472740851382	5000
GSM5022603	Endothelial cells	0.282209999090234	s1 5000	0.141896938013443	5000
GSM5022603	Epithelial cells	0.342995051972943	s1 5000	0.376400298730396	5000
GSM5022603	Mesenchymal cells	0.155261686305147	s1 5000	0.252053771471247	5000
GSM5022603	Myeloid cells	0.0375545524984485	s1 5000	0.0687079910380881	5000
GSM5022603	Myoepithelial cells	0.00669261979076	s1 5000	0.044436146377894	5000
GSM5022603	T cells	0	s1 5000	0.0436893203883495	5000
TSMammary	B cells	0.080347690180143	s1 5000	0.0126760563380282	5000
TSMammary	Cycling cells	0.0312742347043777	s1 5000	0.0287726358148893	5000
TSMammary	Endothelial cells	0.00145645133430316	s1 5000	0.0458752515090543	5000
TSMammary	Epithelial cells	0.431824450954584	s1 5000	0.205030181086519	5000
TSMammary	Mesenchymal cells	0.0856324757165377	s1 5000	0.248692152917505	5000
TSMammary	Myeloid cells	0.00598533352272993	s1 5000	0.0207243460764588	5000
TSMammary	Myoepithelial cells	0.295717225907587	s1 5000	0.0917505030181086	5000
TSMammary	T cells	0.0677621376797381	s1 5000	0.346478873239437	5000
sc5rJUQ026	B cells	0.0550521863705079	s1 5000	0.07465495608532	5000
